Unnamed: 0,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
5251,5251,Y723052,86f6a9a3-028f-40e0-9bd2-35f8dca5b408,Lakeshore,FL,Polk,33854,27.85614,-81.41002,236,Rural,America/New_York,Print production planner,0.0,62.0,Regular High School Diploma,Full Time,58388.73,Never Married,Male,No,10.50109,10,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Electronic Check,46.23768,181.4724,4144.818,3,3,3,4,3,4,3,4
5252,5252,Y319947,9cd96296-5947-41de-8983-a3938b40d1da,Clear Fork,WV,Wyoming,24822,37.6272,-81.68134,767,Urban,America/New_York,Dentist,4.0,53.0,Bachelor's Degree,Full Time,47122.74,Married,Female,No,9.418234,16,0,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Bank Transfer(automatic),68.94384,255.5131,6555.767,3,4,4,3,3,4,3,3
5253,5253,U300358,09d2b50f-034b-47ff-a008-4bc03d946954,New Limerick,ME,Aroostook,4761,46.11835,-67.97138,524,Rural,America/New_York,Data scientist,3.0,43.0,GED or Alternative Credential,Full Time,36586.61,Separated,Female,No,12.44446,16,1,1,Yes,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Credit Card (automatic),67.75237,179.7245,5832.634,3,3,3,3,5,2,4,3
5254,5254,B724894,48110c32-d9fa-4a6f-95fb-5e781226f271,Charleston,WV,Kanawha,25313,38.41679,-81.75644,11816,Suburban,America/New_York,Teaching laboratory technician,1.0,77.0,Bachelor's Degree,Full Time,38413.81,Married,Female,No,11.45048,9,3,2,Yes,Two Year,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,No,Bank Transfer(automatic),67.55257,130.5589,6121.333,5,5,4,5,4,4,2,4
5255,5255,Q756941,ec5fa0a0-8dd1-4fb0-9eb3-5a4c996ace0a,Rougon,LA,Pointe Coupee,70773,30.60865,-91.36316,224,Suburban,America/Chicago,Research scientist (maths),3.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,46120.24,Widowed,Female,No,10.65903,13,1,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,No,Electronic Check,55.81582,167.8776,4745.34,4,5,4,3,4,2,4,4
5256,5256,W187424,618a331f-e9b2-46cf-b79a-0c83d1e74e2c,Moundridge,KS,McPherson,67107,38.19553,-97.53975,2999,Urban,America/Chicago,Insurance account manager,0.0,53.0,Regular High School Diploma,Retired,34469.78,Married,Female,No,11.09187,11,2,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,No,No,No,Electronic Check,34.548570625241126,146.6923,4883.516,3,4,3,3,4,3,3,2
5258,5258,S199408,68838aed-cc6e-437c-bb99-031acf863e3f,Ballantine,MT,Yellowstone,59006,45.90857,-108.0803,967,Urban,America/Denver,Forest/woodland manager,0.0,80.0,Regular High School Diploma,Full Time,58012.2,Never Married,Female,Yes,15.55884,14,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),54.11264,271.3864,5655.62,5,4,4,3,4,4,4,3
5261,5261,B982853,effd934f-3eb9-4700-ba6c-1858b9542e6f,Grays River,WA,Wahkiakum,98621,46.37784,-123.5496,417,Suburban,America/Los_Angeles,Community pharmacist,0.0,19.0,Bachelor's Degree,Full Time,55419.79,Widowed,Male,No,14.23161,13,2,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Credit Card (automatic),57.63594,176.9527,5717.29,3,3,3,3,2,3,4,3
5262,5262,Z219421,7ca74231-608a-457c-b5f8-1b35541b00a3,Martin,OH,Ottawa,43445,41.58485,-83.29854,1239,Rural,America/New_York,Field trials officer,0.0,69.0,Bachelor's Degree,Full Time,39652.64,Widowed,Female,No,4.737082,7,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,No,Bank Transfer(automatic),70.54256,167.0738,6042.727,3,3,3,3,5,3,2,2
5264,5264,L612765,c68cc021-999c-4632-ae4f-7b9da45f54ec,Springfield,MA,Hampden,1118,42.09476,-72.52534,14980,Urban,America/New_York,"Therapist, nutritional",0.0,24.0,Bachelor's Degree,Full Time,69309.0,Widowed,Female,No,4.614031,13,0,1,No,One year,Yes,No,None,No,No,No,Yes,Yes,No,No,Yes,No,Electronic Check,65.61044,150.2714,5857.191,4,3,4,3,5,2,4,2
5265,5265,X817518,1186aacc-f166-414d-9027-3a8c6bdd4dfa,Oakhurst,CA,Madera,93644,37.37858,-119.6288,8981,Suburban,America/Los_Angeles,Planning and development surveyor,1.0,40.0,Regular High School Diploma,Unemployed,39913.72141833548,Separated,Female,No,9.32794,14,2,0,Yes,Month-to-month,No,No,None,No,No,No,Yes,No,Yes,No,Yes,No,Mailed Check,60.55602,150.2505,5278.976,3,4,4,4,3,3,4,3
5266,5266,Z825583,c7b08fe2-8072-474a-8ad4-0c14b276cf9b,Estero,FL,Lee,33928,26.41977,-81.72336,24682,Suburban,America/New_York,Clothing/textile technologist,0.0,68.0,GED or Alternative Credential,Student,11541.68,Divorced,Female,No,7.790386,15,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,Bank Transfer(automatic),70.20999,159.1094,5934.248,2,3,2,3,4,4,2,2
5269,5269,V471727,0d645570-867d-4652-8c0a-64176203231c,Malcom,IA,Poweshiek,50157,41.74491,-92.56144,807,Suburban,America/Chicago,Mining engineer,0.0,89.0,"9th Grade to 12th Grade, No Diploma",Student,56462.8,Divorced,Female,Yes,40.92135,9,0,0,No,Month-to-month,No,Yes,None,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Credit Card (automatic),50.49072,184.1009,4520.861,3,3,3,4,3,3,2,3
5270,5270,G364202,5b925372-f8f6-42d4-9b1d-5bfbcb21f017,Lyons,NY,Wayne,14489,43.08495,-76.99001,6923,Suburban,America/New_York,"Lighting technician, broadcasting/film/video",0.0,53.0,Master's Degree,Full Time,39913.72141833548,Separated,Male,No,12.71561,10,1,0,No,Two Year,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,57.6618,224.0703,5960.118,4,3,3,5,3,6,4,4
5272,5272,I951271,eb69cf99-0eaa-4356-8d01-2b0846634c34,Darlington,WI,Lafayette,53530,42.69384,-90.10584,4407,Rural,America/Chicago,"Therapist, speech and language",0.0,25.0,"9th Grade to 12th Grade, No Diploma",Full Time,48231.57,Separated,Female,No,9.240332,10,0,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Credit Card (automatic),34.548570625241126,152.0983,6443.377,5,5,5,5,3,5,6,3
5273,5273,E182638,8626cee8-e8cd-4756-90c3-a16baf62daf6,March Air Reserve Base,CA,Riverside,92518,33.88869,-117.2777,1186,Rural,America/Los_Angeles,Senior tax professional/tax inspector,1.0,24.0,Nursery School to 8th Grade,Full Time,39913.72141833548,Divorced,Male,No,9.3447,17,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Yes,No,No,Electronic Check,60.83121,149.48,5824.302,3,3,3,5,3,3,2,3
5274,5274,K732032,ae094fcd-6963-4292-af0e-c9f4fb6d947f,Chicago,IL,Cook,60649,41.76303,-87.57031,46024,Urban,America/Chicago,Trade union research officer,1.0,81.0,Doctorate Degree,Student,59907.44,Widowed,Female,No,12.32352,13,3,1,No,One year,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),34.548570625241126,186.4408,4334.844,4,4,3,3,4,5,3,4
5278,5278,Z280589,5d8bb3c9-05d1-4ab5-907e-58fad69e59d3,Henrico,VA,Henrico,23228,37.62536,-77.49201,35950,Rural,America/New_York,"Therapist, speech and language",0.0,53.0,"9th Grade to 12th Grade, No Diploma",Part Time,61262.44,Separated,Male,No,15.87627,12,0,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Mailed Check,68.95234,173.7798,6484.175,4,4,4,4,3,6,4,4
5279,5279,A710226,3f28bdae-37c5-4825-97dc-f85f87c3528f,Reedley,CA,Fresno,93654,36.65709,-119.403,30935,Suburban,America/Los_Angeles,Health and safety inspector,0.0,86.0,Nursery School to 8th Grade,Unemployed,5024.61,Widowed,Male,No,9.475037,13,3,1,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Credit Card (automatic),61.62973,167.5783,5175.585,4,4,3,5,2,4,5,4
5280,5280,G503874,950bb57d-a982-4465-bd14-a0d8d2b07d0f,Ekalaka,MT,Carter,59324,45.78585,-104.5464,946,Urban,America/Denver,Geophysicist/field seismologist,4.0,63.0,Bachelor's Degree,Full Time,39913.72141833548,Separated,Female,No,5.19871,6,0,1,Yes,One year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Electronic Check,70.30482,149.5453,6071.607,5,3,4,3,2,4,5,3
5282,5282,M407052,3afdf6f3-6eb2-49c4-8f31-762e27fc399a,Lonsdale,AR,Saline,72087,34.59483,-92.83111,2103,Rural,America/Chicago,Manufacturing engineer,0.0,80.0,Bachelor's Degree,Retired,61544.69,Separated,Female,No,12.46394,6,1,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Mailed Check,59.51347,217.2603,5184.396,4,4,3,4,3,6,6,3
5283,5283,Z766188,c430740a-cba3-4f75-9636-b7edda0a2ddf,Elburn,IL,Kane,60119,41.86048,-88.47667,10246,Rural,America/Chicago,Civil Service fast streamer,0.0,23.0,GED or Alternative Credential,Full Time,15449.69,Never Married,Male,No,36.93918,13,1,0,Yes,One year,No,No,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,Mailed Check,51.57289,200.2976,5245.573,4,5,5,4,3,3,4,2
5284,5284,N686007,0d49c923-2886-4d2f-b1e4-005d1e2218ba,Elizabeth,IL,Jo Daviess,61028,42.29175,-90.16947,2051,Urban,America/Chicago,"Engineer, materials",4.0,53.0,Regular High School Diploma,Full Time,39913.72141833548,Widowed,Female,No,8.935316,15,2,1,No,Month-to-month,No,No,DSL,No,No,No,No,Yes,Yes,Yes,No,Yes,Credit Card (automatic),65.36022,142.077,6146.744,5,5,4,3,3,3,3,4
5285,5285,G763971,a4bf03e7-0502-483d-894b-4eafb7883035,Calera,AL,Shelby,35040,33.10387,-86.73003,17141,Suburban,America/Chicago,"Engineer, petroleum",0.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,39913.72141833548,Widowed,Male,No,7.744716,13,1,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Bank Transfer(automatic),67.81163,125.0193,5559.843,5,6,4,4,2,3,5,4
5286,5286,Z56850,1678aae3-511b-41f4-8720-ae2a11575e01,Davisville,WV,Wood,26142,39.21053,-81.44742,2387,Rural,America/New_York,"Librarian, academic",0.0,80.0,"9th Grade to 12th Grade, No Diploma",Full Time,27678.71,Widowed,Male,No,6.073359,12,2,0,No,One year,No,No,None,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,65.74132,126.3632,5530.214,3,4,4,3,2,5,3,3
5288,5288,R518278,157ccd95-de7e-4ba0-9679-135008a5689b,Berlin,NH,Coos,3570,44.49905,-71.15716,10382,Rural,America/New_York,Sports development officer,0.0,53.0,Associate's Degree,Retired,29779.57,Married,Female,No,15.89305,8,3,1,No,One year,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Mailed Check,52.03501,170.6216,4503.053,3,2,4,4,2,2,1,3
5291,5291,U308656,bd36af25-6d91-44b2-b628-51e82690f70a,Gold Creek,MT,Powell,59733,46.58869,-112.8858,302,Rural,America/Denver,Ergonomist,0.0,85.0,"9th Grade to 12th Grade, No Diploma",Unemployed,23511.16,Married,Male,No,10.541,8,0,0,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,No,Yes,No,No,No,Mailed Check,48.80775,147.2159,4132.582,3,5,5,5,2,5,3,5
5293,5293,L303723,3c987866-a98d-443d-b0c9-87c0c47f30c4,Wyatt,MO,Mississippi,63882,36.91478,-89.22185,356,Rural,America/Chicago,Water quality scientist,0.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,14718.58,Married,Female,No,5.948583,15,1,1,No,Two Year,No,No,None,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Credit Card (automatic),34.548570625241126,148.4789,5682.278,3,4,3,4,2,4,3,4
5294,5294,F681575,b8d7a5a7-1f6a-4633-96f0-14d1608d6ef9,North Powder,OR,Union,97867,45.06904,-117.9955,723,Suburban,America/Los_Angeles,Sports development officer,0.0,53.0,Bachelor's Degree,Unemployed,19974.83,Married,Male,No,11.29511,12,1,1,No,One year,No,No,None,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),49.66569,171.967,4672.339,1,1,1,5,2,3,2,3
5295,5295,V403958,a260597e-46ff-438e-8725-3c02c60dda48,Lincoln,NE,Lancaster,68508,40.8183,-96.70587,16591,Rural,America/Chicago,"Designer, television/film set",0.0,53.0,Regular High School Diploma,Full Time,22097.72,Separated,Female,No,14.03155,14,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,66.91884,173.6769,5661.619,5,4,4,2,4,4,5,5
5296,5296,M245526,e4448a4c-1a41-4f8e-85a4-45c16dc1095d,Washington,NH,Sullivan,3280,43.18285,-72.08934,1164,Suburban,America/New_York,Claims inspector/assessor,0.0,78.0,Regular High School Diploma,Full Time,25438.16,Never Married,Female,No,7.585064,13,3,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Mailed Check,58.73506,243.9217,5351.62,5,5,5,3,2,5,4,4
5300,5300,R06305,3f2e0824-9929-4978-ba8f-35b42083d49a,Worley,ID,Kootenai,83876,47.44889,-116.9287,1822,Urban,America/Los_Angeles,Youth worker,2.0,53.0,Bachelor's Degree,Full Time,25015.89,Widowed,Female,No,5.94598,9,1,1,No,Two Year,Yes,No,None,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),34.548570625241126,101.1518,3795.699,3,4,2,5,3,3,2,4
5301,5301,P99969,5f230278-0476-4623-917b-04aa5028748d,Nashville,TN,Davidson,37205,36.1112,-86.87256,24785,Rural,America/Chicago,"Engineer, technical sales",0.0,19.0,Bachelor's Degree,Full Time,25785.57,Separated,Male,No,13.81803,15,1,1,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,No,No,No,No,Mailed Check,68.53091,111.2513,5989.871,2,3,3,3,5,3,3,4
5303,5303,C816866,cb995121-e258-4061-b1de-87c9ed6bd9ff,Stanley,VA,Page,22851,38.56199,-78.5116,5920,Suburban,America/New_York,Medical physicist,5.0,21.0,Master's Degree,Full Time,6918.31,Separated,Male,No,13.17644,10,0,1,Yes,Month-to-month,Yes,No,None,Yes,No,No,No,No,Yes,No,No,No,Mailed Check,34.548570625241126,92.26759,5000.223,3,4,2,2,4,3,3,4
5304,5304,F283929,3832e7ac-ffd8-4674-a50a-53953c99f861,Kremlin,OK,Garfield,73753,36.55169,-97.85715,414,Rural,America/Chicago,"Buyer, industrial",3.0,31.0,Regular High School Diploma,Retired,51290.56,Never Married,Male,No,11.62559,13,0,2,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,69.49722,195.5378,6270.108,2,2,1,4,2,4,3,3
5305,5305,L901863,87afefa3-7773-4746-acde-db6499de21bc,Oysterville,WA,Pacific,98641,46.54638,-124.0299,22,Suburban,America/Los_Angeles,English as a foreign language teacher,0.0,82.0,Bachelor's Degree,Part Time,30980.48,Never Married,Male,No,10.21581,12,0,0,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Mailed Check,69.54744,158.7866,6049.866,4,4,3,3,4,4,3,2
5308,5308,H759983,1e64bc66-9e14-4e16-9f17-bb074885aa61,Bloomington,IL,McLean,61704,40.47049,-88.94334,37204,Suburban,America/Chicago,Animator,0.0,27.0,Nursery School to 8th Grade,Full Time,39913.72141833548,Separated,Female,No,7.531079,13,1,2,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,Yes,No,No,Yes,No,Mailed Check,56.47713,161.6533,5450.915,4,2,3,4,3,4,3,5
5309,5309,M737953,8e4339ac-8fb7-4cfb-beb5-bb26b9435ddd,Flaxton,ND,Burke,58737,48.92146,-102.3916,192,Suburban,America/Chicago,"Radiographer, therapeutic",0.0,70.0,Master's Degree,Student,17199.86,Separated,Female,No,14.43187,14,1,1,No,Month-to-month,No,No,Fiber Optic,No,No,Yes,Yes,Yes,No,No,No,Yes,Mailed Check,54.7128,152.2595,4667.397,4,4,3,3,3,3,1,3
5310,5310,G991474,98b8a059-f891-469d-a651-f81e83695a86,Quinault,WA,Grays Harbor,98575,47.41774,-123.7956,157,Rural,America/Los_Angeles,Sales promotion account executive,0.0,41.0,"Some College, 1 or More Years, No Degree",Student,95535.14,Never Married,Male,No,3.914665,9,1,0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,No,Electronic Check,67.429,138.202,6078.619,4,5,4,3,4,4,4,4
5311,5311,L192659,9359286c-e9b7-4519-9d8f-688f85f5a1f6,Liberty,KS,Montgomery,67351,37.13773,-95.57102,257,Urban,America/Chicago,"Lecturer, further education",0.0,33.0,Nursery School to 8th Grade,Full Time,54873.78,Divorced,Male,No,10.87777,12,0,1,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,64.13229,212.5846,6317.996,5,3,5,2,5,3,4,3
5313,5313,Y154300,c1973d60-95a4-41c0-827d-9f45bcdb8b7c,Bronson,MI,Branch,49028,41.84822,-85.18654,6435,Urban,America/Detroit,Archaeologist,0.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,16603.16,Widowed,Male,No,7.157728,11,2,0,No,Two Year,No,No,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),52.61696,141.455,5031.06,2,2,2,4,5,1,3,2
5314,5314,K641782,dd3c6b5b-807d-4573-bb32-c7471ebd5ceb,Langston,OK,Logan,73050,35.93863,-97.2638,958,Rural,America/Chicago,Clinical embryologist,1.0,52.0,Bachelor's Degree,Full Time,10827.73,Widowed,Male,No,5.816157,13,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Credit Card (automatic),34.548570625241126,144.5423,5308.935,3,3,4,5,4,2,3,4
5316,5316,C517624,13615517-1b3a-461b-9c42-9123f15c4d97,Cedar Rapids,IA,Linn,52401,41.97541,-91.65847,2168,Urban,America/Chicago,"Biochemist, clinical",1.0,46.0,Regular High School Diploma,Full Time,24603.58,Divorced,Female,No,14.71365,15,3,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic Check,57.78386,235.5968,5396.116,4,5,4,3,3,5,4,6
5319,5319,Q378136,45ed8696-4cb8-42a0-af4b-566cfba27e9c,Avila Beach,CA,San Luis Obispo,93424,35.18999,-120.7322,776,Suburban,America/Los_Angeles,"Therapist, music",1.0,53.0,Regular High School Diploma,Full Time,60661.46,Widowed,Female,No,8.350544,11,2,2,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Mailed Check,34.548570625241126,159.5412,4918.504,4,5,4,4,4,4,2,4
5320,5320,Z867528,8cdc3da9-159a-45b0-abe5-b8b6069a97bc,Maricopa,AZ,Pinal,85139,32.97601,-112.1461,18184,Rural,America/Phoenix,Physiotherapist,3.0,79.0,GED or Alternative Credential,Full Time,39913.72141833548,Married,Female,No,12.24743,10,0,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Bank Transfer(automatic),34.548570625241126,195.4562,4455.455,4,3,3,5,2,4,5,4
5321,5321,B263360,6365ee14-6f7f-411c-8301-3177e10af2fe,Coalfield,TN,Morgan,37719,36.02246,-84.42936,185,Rural,America/New_York,Pathologist,3.0,71.0,Regular High School Diploma,Full Time,70135.92,Separated,Female,No,12.09219,11,1,0,No,Two Year,No,No,DSL,No,No,Yes,No,No,Yes,Yes,No,Yes,Mailed Check,60.26386,132.9176,5645.809,4,3,3,5,3,3,4,4
5324,5324,W608378,9772e9b2-3a86-41ef-b12d-3b958c86234d,Rankin,IL,Vermilion,60960,40.43873,-87.88999,1092,Urban,America/Chicago,"Scientist, research (maths)",0.0,53.0,Professional School Degree,Student,6649.53,Married,Male,No,5.489928,11,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Electronic Check,66.61872,150.2265,5830.698,4,3,5,5,1,5,5,6
5326,5326,Z256378,191bc0b3-c612-41c8-a835-70bafd02a445,Wilmington,IL,Will,60481,41.28398,-88.12306,11540,Rural,America/Chicago,"Surveyor, hydrographic",3.0,32.0,Regular High School Diploma,Student,28696.57,Separated,Male,No,10.42108,15,0,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,67.24986,145.1142,5811.497,3,3,3,4,5,4,4,2
5327,5327,P198498,b92a8680-9e1b-4a59-98d9-1016e6eb5c87,Saint Michael,AK,Nome,99659,63.4738,-162.123,468,Rural,America/Nome,Warehouse manager,3.0,53.0,Regular High School Diploma,Full Time,39913.72141833548,Separated,Female,No,7.501028,10,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),54.58835,169.6564,4735.771,3,2,5,3,3,4,3,5
5328,5328,D296869,811c1c50-a9ce-4b90-97a2-0e46615c4ddf,Reserve,MT,Sheridan,59258,48.57824,-104.6945,94,Rural,America/Denver,Geographical information systems officer,3.0,53.0,"Some College, Less than 1 Year",Full Time,24044.95,Separated,Female,No,7.004264,12,0,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Yes,Yes,Bank Transfer(automatic),34.548570625241126,159.7443,5042.248,2,2,3,5,4,3,4,2
5329,5329,F836680,2299916c-8a80-4501-addf-feaca54e7859,Campton,NH,Grafton,3223,43.84968,-71.68157,3383,Urban,America/New_York,"Conservator, furniture",4.0,58.0,Associate's Degree,Full Time,39913.72141833548,Widowed,Female,No,8.007889,9,1,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,No,Electronic Check,54.3819,146.7047,4695.582,4,4,3,3,4,3,3,3
5330,5330,N864363,801382e4-2737-4753-9f20-9eba8dbf3d32,Lafferty,OH,Belmont,43951,40.11083,-81.01161,64,Suburban,America/New_York,"Surveyor, quantity",3.0,40.0,"Some College, Less than 1 Year",Full Time,50420.55,Never Married,Female,No,8.56277,11,1,0,Yes,One year,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Credit Card (automatic),48.21972,152.5418,4828.204,4,4,3,4,4,4,3,6
5334,5334,N538607,6c413e74-556e-4c22-8ec5-c4ee04bcb19d,Austerlitz,NY,Columbia,12017,42.32115,-73.46216,376,Rural,America/New_York,Commercial horticulturist,2.0,88.0,"Some College, Less than 1 Year",Full Time,39157.83,Divorced,Female,No,13.34724,12,2,0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,No,Credit Card (automatic),67.34157,148.8396,5731.346,5,5,4,3,4,3,4,5
5336,5336,F537544,47c7c92a-8738-4b29-a7c4-859425c10c12,Scipio,UT,Millard,84656,39.13953,-112.0746,312,Urban,America/Denver,"Nurse, mental health",0.0,53.0,Associate's Degree,Student,25697.08,Never Married,Male,No,13.44153,11,0,0,No,Month-to-month,Yes,No,Fiber Optic,No,No,No,Yes,No,No,No,Yes,No,Electronic Check,56.82113,169.1532,5050.91,3,3,3,2,4,4,3,4
5337,5337,L568891,738cc270-cb34-47a4-b79c-832e638c5c83,Edna,KS,Labette,67342,37.05928,-95.35755,870,Suburban,America/Chicago,Haematologist,2.0,37.0,"Some College, 1 or More Years, No Degree",Full Time,52076.3,Widowed,Female,No,8.420167,7,0,0,No,Two Year,No,Yes,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,Mailed Check,58.7019,148.3111,5590.939,5,5,4,4,4,4,5,7
5339,5339,K583451,6353e60c-4700-456e-b889-de0bc8cc23d2,Ghent,NY,Columbia,12075,42.29983,-73.63382,2850,Rural,America/New_York,Petroleum engineer,3.0,25.0,"9th Grade to 12th Grade, No Diploma",Student,24314.0,Separated,Female,No,11.06113,10,0,0,No,Two Year,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),53.71087,183.5908,5431.249,4,4,4,4,3,4,4,4
5340,5340,L602086,f166d266-80ea-43f8-9a80-6df814ad024f,Mc Clure,PA,Mifflin,17841,40.72492,-77.35292,4827,Urban,America/New_York,Proofreader,0.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,39913.72141833548,Married,Female,No,5.184399,12,1,0,Yes,Month-to-month,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,No,Yes,Electronic Check,38.85837,127.2866,3812.804,3,3,2,4,3,3,3,2
5343,5343,B239150,3c95543b-7f86-435a-ba41-ca994df1956a,Hillside,CO,Fremont,81232,38.28508,-105.6105,27,Rural,America/Denver,Civil Service fast streamer,0.0,57.0,Regular High School Diploma,Part Time,26412.61,Never Married,Female,No,34.77346,13,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,No,Bank Transfer(automatic),52.3499,200.3919,4683.298,2,2,3,3,5,3,2,2
5344,5344,T100507,13d16684-0eff-43a3-a43f-249128e3036d,Chagrin Falls,OH,Geauga,44023,41.38638,-81.29061,17473,Rural,America/New_York,Insurance account manager,0.0,30.0,"9th Grade to 12th Grade, No Diploma",Full Time,31313.02,Divorced,Male,No,6.004085,13,1,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,No,No,No,No,Yes,Yes,No,Credit Card (automatic),59.02827,209.187,5474.086,2,3,2,3,5,2,1,4
5345,5345,O909186,98742619-dcd9-4942-8961-18a298569f7f,Bradford,IL,Stark,61421,41.18016,-89.64997,1300,Rural,America/Chicago,English as a second language teacher,1.0,53.0,Associate's Degree,Student,11825.53,Separated,Female,No,10.55847,12,0,1,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,No,Yes,Credit Card (automatic),65.49474,108.0076,5915.393,3,5,4,3,4,3,2,4
5347,5347,W564959,ad4ff350-a90d-43ae-8b72-f6ea2a774216,Plymouth,ME,Penobscot,4969,44.77016,-69.22461,1270,Suburban,America/New_York,"Editor, magazine features",0.0,70.0,No Schooling Completed,Full Time,39913.72141833548,Divorced,Male,No,9.637702,11,0,1,No,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Bank Transfer(automatic),67.97593,142.5266,6407.974,5,4,4,5,3,5,4,6
